candidacy_id,target_person_id,decision,confidence,rationale,evidence_urls,reviewer
can_f134096304ef5c4d86fa46859c53fa68,per_b92ca58d78b25d959e4bbb6dd86f1625,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tcdsb.org/,independent-adjudication-bucket-2
can_f13cfa5f6c475980a6aa4ee756697436,per_c98fb888bff856b28489d7fc1c2febb8,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://www.elections.ca/res/rep/off/ovr2015app/41/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_f14df57fd7fb503a93639ee75ac07dae,per_01385977e05c5b489043140a6871ded8,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://results.elections.on.ca/api/report-groups/45/report-outputs/1050/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1043/csv;https://results.elections.on.ca/api/report-groups/45/report-outputs/1048/csv,independent-adjudication-bucket-1
can_f1c9d2ff040856f68d73a1de132e3a6e,per_a0c1afdedea75ec48ba2f61bf77797ad,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovrGE45/62/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_f20c0c3ee71f5e46a210fd24c57f9d65,per_85bc472be00059f5bdd08e0c695272b2,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f231469d010758949031dc1c89880794,per_449db5317b8d51839f4403cde7a9f3fa,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f25863d934ec5d8ebd50d2ceda157d08,per_bf184b98711e552fbc201ee4d1fced49,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-2
can_f2ff61815269548eab9fdbb728cd65c0,per_2139757269785ebe99090b4e4d664e98,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f30dacb7304b56659c8e21dab6081047,per_8e507945855c517594e6cfb5279f9fde,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_f33cefce4969502b8d7b7cb7c30a2003,per_0b5487218b39545b96203b9370ef98d6,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/res/rep/off/ovr2021app/53/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_f35cd6877faa5ce597b85824694ba03e,per_0ed7fdb645dd5f79b2286fd803916285,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_f4170f9abc31586ebc257417a2f8e06f,per_70ea0da1455352ce8a8b3a715d8fec83,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_f428def5ec1655b685d5ed7e9c63d24f,per_8e9d36e1b43653b6a469e5c9b87e95e7,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://www.elections.ca/Scripts/OVR2006/25/data_donnees/pollresults_resultatsbureau35.zip,independent-adjudication-bucket-1
can_f429398b49c85539ad47492022c92aaa,per_f7f1b09bd7d15dc4ac83d841e0fdd27d,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/elections-official-results,independent-adjudication-bucket-1
can_f434f54386fe5069b5ce83058d2c1b3b,per_19437117d92857d9ac07198a36e10a37,unresolved,medium,"The target has a same-body/same-office result with the same name, but the district differs from this occurrence; results alone cannot establish identity across a changed district, so the proposal is held.",https://ckan0.cf.opendata.inter.prod-toronto.ca/dataset/96d35404-44d9-49d8-95bb-fb1e5489240d/resource/2fcd5f20-90f5-4dd0-88eb-22e978b9bf89/download/2018-results.zip,independent-adjudication-bucket-1
can_f4a891471a8e5aada341d40e433a7f1f,per_9c4f058571115647817be58c812b51b8,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_f53b7fb498d45026bbcd29d514909d3b,per_5542c2a9da75521a8c92b062a2f48b33,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f5b68de0e3305eb6a5c052eed840f927,per_20a112ee67b75996abd91e6016d42529,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_f5ed926441345be882d3c66030cdc29f,per_87ce1c960f915a0cac91d688c6a52eaa,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-2
can_f5f8240d42a65c08b2c4103c23d14a9f,per_f535b8220a515e37a519154cd76f0840,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tdsb.on.ca/,independent-adjudication-bucket-0
can_f61171a4e55553ee820568eafb975356,per_5853689b88db555ca8a9431a01bdd81a,confirmed,high,"Official result continuity: same body/office, displayed district “Beaches—East York”, and party/affiliation match a confirmed candidacy; no same-event/name collision found.",https://results.elections.on.ca/en/publications,independent-adjudication-bucket-0
can_f61fded75f155ba692f898ec3a6c9b76,per_9132d528b429522ab6e1d0e2e49fde60,unresolved,low,"The proposed occurrence is supported by an official results record, but the target's confirmed history is in a different body/office context; exact name alone is insufficient for this identity bridge.",https://results.elections.on.ca/api/report-groups/48/report-outputs/1096/csv;https://results.elections.on.ca/api/report-groups/48/report-outputs/1089/csv;https://results.elections.on.ca/api/report-groups/48/report-outputs/1094/csv,independent-adjudication-bucket-1
can_f71df3acab2a5e22ad21b90ad38d249b,per_2e0e8eaaa5835bb387861c63a670c1e0,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
can_f721f3f408c6508fb6595f429303803c,per_d535f15724915961bbe87c714a53f51d,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.tcdsb.org/,independent-adjudication-bucket-0
can_f726056a6bc852a3bb24a707a73d4713,per_acbd3a9433b350e7baffacf7e017d1bb,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-0
can_f773799aa6305a6e944067f729a1f144,per_439817aaa6ab5c789b12fa0728809d5e,confirmed,high,"Official result continuity: same body/office, displayed district “Ward 21”, and party/affiliation “non_partisan” match a confirmed candidacy; no same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-2
can_f7ce3d9f41af56b5972c9ddba07d37ff,per_c2b7e1b877715d5582b5b6f2ff8c21f6,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.toronto.ca/city-government/elections/,independent-adjudication-bucket-0
can_f806eae14c455c0fbdd14fb0ff885e83,per_6639184f50c55044a80e0f0efe5e563e,unresolved,low,"Official result occurrence is recorded, but no qualifying same-body/office bridge with matching displayed district and party/affiliation was found; exact name alone is insufficient. No same-event/name collision found.",https://www.elections.ca/content.aspx?section=res&dir=rep/off/,independent-adjudication-bucket-2
